Area,Item,Year,Value
Afghanistan,Forestland,1990,1208.44
Afghanistan,Forestland,1991,1208.44
Afghanistan,Forestland,1992,1208.44
Afghanistan,Forestland,1993,1208.44
Afghanistan,Forestland,1994,1208.44
Afghanistan,Forestland,1995,1208.44
Afghanistan,Forestland,1996,1208.44
Afghanistan,Forestland,1997,1208.44
Afghanistan,Forestland,1998,1208.44
Afghanistan,Forestland,1999,1208.44
Afghanistan,Forestland,2000,1208.44
Afghanistan,Forestland,2001,1208.44
Afghanistan,Forestland,2002,1208.44
Afghanistan,Forestland,2003,1208.44
Afghanistan,Forestland,2004,1208.44
Afghanistan,Forestland,2005,1208.44
Afghanistan,Forestland,2006,1208.44
Afghanistan,Forestland,2007,1208.44
Afghanistan,Forestland,2008,1208.44
Afghanistan,Forestland,2009,1208.44
Afghanistan,Forestland,2010,1208.44
Afghanistan,Forestland,2011,1208.44
Afghanistan,Forestland,2012,1208.44
Afghanistan,Forestland,2013,1208.44
Afghanistan,Forestland,2014,1208.44
Afghanistan,Forestland,2015,1208.44
Afghanistan,Forestland,2016,1208.44
Afghanistan,Forestland,2017,1208.44
Afghanistan,Forestland,2018,1208.44
Afghanistan,Forestland,2019,1208.44
Afghanistan,Forestland,2020,1208.44
Afghanistan,Forestland,2021,1208.44
Afghanistan,Forestland,2022,1208.44
Afghanistan,Net Forest conversion,1990,0.0
Afghanistan,Net Forest conversion,1991,0.0
Afghanistan,Net Forest conversion,1992,0.0
Afghanistan,Net Forest conversion,1993,0.0
Afghanistan,Net Forest conversion,1994,0.0
Afghanistan,Net Forest conversion,1995,0.0
Afghanistan,Net Forest conversion,1996,0.0
Afghanistan,Net Forest conversion,1997,0.0
Afghanistan,Net Forest conversion,1998,0.0
Afghanistan,Net Forest conversion,1999,0.0
Afghanistan,Net Forest conversion,2000,0.0
Afghanistan,Net Forest conversion,2001,0.0
Afghanistan,Net Forest conversion,2002,0.0
Afghanistan,Net Forest conversion,2003,0.0
Afghanistan,Net Forest conversion,2004,0.0
Afghanistan,Net Forest conversion,2005,0.0
Afghanistan,Net Forest conversion,2006,0.0
Afghanistan,Net Forest conversion,2007,0.0
Afghanistan,Net Forest conversion,2008,0.0
Afghanistan,Net Forest conversion,2009,0.0
Afghanistan,Net Forest conversion,2010,0.0
Afghanistan,Net Forest conversion,2011,0.0
Afghanistan,Net Forest conversion,2012,0.0
Afghanistan,Net Forest conversion,2013,0.0
Afghanistan,Net Forest conversion,2014,0.0
Afghanistan,Net Forest conversion,2015,0.0
Afghanistan,Net Forest conversion,2016,0.0
Afghanistan,Net Forest conversion,2017,0.0
Afghanistan,Net Forest conversion,2018,0.0
Afghanistan,Net Forest conversion,2019,0.0
Afghanistan,Net Forest conversion,2020,0.0
Afghanistan,Net Forest conversion,2021,0.0
Afghanistan,Net Forest conversion,2022,0.0
Afghanistan,Net Forest conversion,2023,0.0
Argentina,Forestland,1990,35204.0
Argentina,Forestland,1991,35021.4
Argentina,Forestland,1992,34838.8
Argentina,Forestland,1993,34656.2
Argentina,Forestland,1994,34473.6
Argentina,Forestland,1995,34291.0
Argentina,Forestland,1996,34108.4
Argentina,Forestland,1997,33925.8
Argentina,Forestland,1998,33743.2
Argentina,Forestland,1999,33560.6
Argentina,Forestland,2000,33378.0
Argentina,Forestland,2001,33061.6
Argentina,Forestland,2002,32745.2
Argentina,Forestland,2003,32428.8
Argentina,Forestland,2004,32112.4
Argentina,Forestland,2005,31796.0
Argentina,Forestland,2006,31479.6
Argentina,Forestland,2007,31163.2
Argentina,Forestland,2008,30846.8
Argentina,Forestland,2009,30530.4
Argentina,Forestland,2010,30214.0
Argentina,Forestland,2011,29990.6
Argentina,Forestland,2012,29767.2
Argentina,Forestland,2013,29543.8
Argentina,Forestland,2014,29320.4
Argentina,Forestland,2015,29097.0
Argentina,Forestland,2016,28992.2
Argentina,Forestland,2017,28887.4
Argentina,Forestland,2018,28782.6
Argentina,Forestland,2019,28677.8
Argentina,Forestland,2020,28573.0
Argentina,Forestland,2021,28463.6667
Argentina,Forestland,2022,28355.2222
Argentina,Net Forest conversion,1990,213.6
Argentina,Net Forest conversion,1991,213.6
Argentina,Net Forest conversion,1992,213.6
Argentina,Net Forest conversion,1993,213.6
Argentina,Net Forest conversion,1994,213.6
Argentina,Net Forest conversion,1995,213.6
Argentina,Net Forest conversion,1996,213.6
Argentina,Net Forest conversion,1997,213.6
Argentina,Net Forest conversion,1998,213.6
Argentina,Net Forest conversion,1999,213.6
Argentina,Net Forest conversion,2000,213.6
Argentina,Net Forest conversion,2001,327.5
Argentina,Net Forest conversion,2002,327.5
Argentina,Net Forest conversion,2003,327.5
Argentina,Net Forest conversion,2004,327.5
Argentina,Net Forest conversion,2005,327.5
Argentina,Net Forest conversion,2006,327.5
Argentina,Net Forest conversion,2007,327.5
Argentina,Net Forest conversion,2008,327.5
Argentina,Net Forest conversion,2009,327.5
Argentina,Net Forest conversion,2010,327.5
Argentina,Net Forest conversion,2011,243.0
Argentina,Net Forest conversion,2012,243.0
Argentina,Net Forest conversion,2013,243.0
Argentina,Net Forest conversion,2014,243.0
Argentina,Net Forest conversion,2015,243.0
Argentina,Net Forest conversion,2016,135.0
Argentina,Net Forest conversion,2017,135.0
Argentina,Net Forest conversion,2018,135.0
Argentina,Net Forest conversion,2019,135.0
Argentina,Net Forest conversion,2020,135.0
Argentina,Net Forest conversion,2021,135.0
Argentina,Net Forest conversion,2022,135.0
Argentina,Net Forest conversion,2023,135.0
Armenia,Forestland,1992,334.312
Armenia,Forestland,1993,334.103
Armenia,Forestland,1994,333.894
Armenia,Forestland,1995,333.685
Armenia,Forestland,1996,333.476
Armenia,Forestland,1997,333.267
Armenia,Forestland,1998,333.058
Armenia,Forestland,1999,332.849
Armenia,Forestland,2000,332.64
Armenia,Forestland,2001,332.432
Armenia,Forestland,2002,332.224
Armenia,Forestland,2003,332.016
Armenia,Forestland,2004,331.808
Armenia,Forestland,2005,331.6
Armenia,Forestland,2006,331.392
Armenia,Forestland,2007,331.184
Armenia,Forestland,2008,330.976
Armenia,Forestland,2009,330.768
Armenia,Forestland,2010,330.56
Armenia,Forestland,2011,330.352
Armenia,Forestland,2012,330.144
Armenia,Forestland,2013,329.936
Armenia,Forestland,2014,329.728
Armenia,Forestland,2015,329.52
Armenia,Forestland,2016,329.31
Armenia,Forestland,2017,329.1
Armenia,Forestland,2018,328.89
Armenia,Forestland,2019,328.68
Armenia,Forestland,2020,328.47
Armenia,Forestland,2021,328.26
Armenia,Forestland,2022,328.05
Armenia,Net Forest conversion,1992,0.309
Armenia,Net Forest conversion,1993,0.309
Armenia,Net Forest conversion,1994,0.309
Armenia,Net Forest conversion,1995,0.309
Armenia,Net Forest conversion,1996,0.309
Armenia,Net Forest conversion,1997,0.309
Armenia,Net Forest conversion,1998,0.309
Armenia,Net Forest conversion,1999,0.309
Armenia,Net Forest conversion,2000,0.309
Armenia,Net Forest conversion,2001,1.2
Armenia,Net Forest conversion,2002,1.2
Armenia,Net Forest conversion,2003,1.2
Armenia,Net Forest conversion,2004,1.2
Armenia,Net Forest conversion,2005,1.2
Armenia,Net Forest conversion,2006,1.2
Armenia,Net Forest conversion,2007,1.2
Armenia,Net Forest conversion,2008,1.2
Armenia,Net Forest conversion,2009,1.2
Armenia,Net Forest conversion,2010,1.2
Armenia,Net Forest conversion,2011,0.208
Armenia,Net Forest conversion,2012,0.208
Armenia,Net Forest conversion,2013,0.208
Armenia,Net Forest conversion,2014,0.208
Armenia,Net Forest conversion,2015,0.208
Armenia,Net Forest conversion,2016,0.21
Armenia,Net Forest conversion,2017,0.21
Armenia,Net Forest conversion,2018,0.21
Armenia,Net Forest conversion,2019,0.21
Armenia,Net Forest conversion,2020,0.21
Armenia,Net Forest conversion,2021,0.21
Armenia,Net Forest conversion,2022,0.21
Armenia,Net Forest conversion,2023,0.21
Azerbaijan,Forestland,1992,953.236
Azerbaijan,Forestland,1993,957.484
Azerbaijan,Forestland,1994,961.732
Azerbaijan,Forestland,1995,965.98
Azerbaijan,Forestland,1996,970.228
Azerbaijan,Forestland,1997,974.476
Azerbaijan,Forestland,1998,978.724
Azerbaijan,Forestland,1999,982.972
Azerbaijan,Forestland,2000,987.22
Azerbaijan,Forestland,2001,991.7475
Azerbaijan,Forestland,2002,996.2749
Azerbaijan,Forestland,2003,1000.8024
Azerbaijan,Forestland,2004,1005.3298
Azerbaijan,Forestland,2005,1009.8573
Azerbaijan,Forestland,2006,1014.3848
Azerbaijan,Forestland,2007,1018.9122
Azerbaijan,Forestland,2008,1023.4397
Azerbaijan,Forestland,2009,1027.9671
Azerbaijan,Forestland,2010,1032.4946
Azerbaijan,Forestland,2011,1041.5731
Azerbaijan,Forestland,2012,1050.6515
Azerbaijan,Forestland,2013,1059.73
Azerbaijan,Forestland,2014,1068.8085
Azerbaijan,Forestland,2015,1077.887
Azerbaijan,Forestland,2016,1088.6636
Azerbaijan,Forestland,2017,1099.4402
Azerbaijan,Forestland,2018,1110.2168
Azerbaijan,Forestland,2019,1120.9934
Azerbaijan,Forestland,2020,1131.77
Azerbaijan,Forestland,2021,1143.2967
Azerbaijan,Forestland,2022,1154.8256
Azerbaijan,Net Forest conversion,1992,0.0
Azerbaijan,Net Forest conversion,1993,0.0
Azerbaijan,Net Forest conversion,1994,0.0
Azerbaijan,Net Forest conversion,1995,0.0
Azerbaijan,Net Forest conversion,1996,0.0
Azerbaijan,Net Forest conversion,1997,0.0
Azerbaijan,Net Forest conversion,1998,0.0
Azerbaijan,Net Forest conversion,1999,0.0
Azerbaijan,Net Forest conversion,2000,0.0
Azerbaijan,Net Forest conversion,2001,1.694
Azerbaijan,Net Forest conversion,2002,1.694
Azerbaijan,Net Forest conversion,2003,1.694
Azerbaijan,Net Forest conversion,2004,1.694
Azerbaijan,Net Forest conversion,2005,1.694
Azerbaijan,Net Forest conversion,2006,1.694
Azerbaijan,Net Forest conversion,2007,1.694
Azerbaijan,Net Forest conversion,2008,1.694
Azerbaijan,Net Forest conversion,2009,1.694
Azerbaijan,Net Forest conversion,2010,1.694
Azerbaijan,Net Forest conversion,2011,0.0
Azerbaijan,Net Forest conversion,2012,0.0
Azerbaijan,Net Forest conversion,2013,0.0
Azerbaijan,Net Forest conversion,2014,0.0
Azerbaijan,Net Forest conversion,2015,0.0
Azerbaijan,Net Forest conversion,2016,3.56
Azerbaijan,Net Forest conversion,2017,3.56
Azerbaijan,Net Forest conversion,2018,3.56
Azerbaijan,Net Forest conversion,2019,3.56
Azerbaijan,Net Forest conversion,2020,3.56
Azerbaijan,Net Forest conversion,2021,3.56
Azerbaijan,Net Forest conversion,2022,3.56
Azerbaijan,Net Forest conversion,2023,3.56
Bahrain,Forestland,1990,0.22
Bahrain,Forestland,1991,0.235
Bahrain,Forestland,1992,0.25
Bahrain,Forestland,1993,0.265
Bahrain,Forestland,1994,0.28
Bahrain,Forestland,1995,0.295
Bahrain,Forestland,1996,0.31
Bahrain,Forestland,1997,0.325
Bahrain,Forestland,1998,0.34
Bahrain,Forestland,1999,0.355
Bahrain,Forestland,2000,0.37
Bahrain,Forestland,2001,0.385
Bahrain,Forestland,2002,0.4
Bahrain,Forestland,2003,0.415
Bahrain,Forestland,2004,0.43
Bahrain,Forestland,2005,0.445
Bahrain,Forestland,2006,0.46
Bahrain,Forestland,2007,0.475
Bahrain,Forestland,2008,0.49
Bahrain,Forestland,2009,0.505
Bahrain,Forestland,2010,0.52
Bahrain,Forestland,2011,0.536
Bahrain,Forestland,2012,0.552
Bahrain,Forestland,2013,0.568
Bahrain,Forestland,2014,0.584
Bahrain,Forestland,2015,0.6
Bahrain,Forestland,2016,0.62
Bahrain,Forestland,2017,0.64
Bahrain,Forestland,2018,0.66
Bahrain,Forestland,2019,0.68
Bahrain,Forestland,2020,0.7
Bahrain,Forestland,2021,0.72
Bahrain,Forestland,2022,0.74
Bahrain,Net Forest conversion,1990,0.0
Bahrain,Net Forest conversion,1991,0.0
Bahrain,Net Forest conversion,1992,0.0
Bahrain,Net Forest conversion,1993,0.0
Bahrain,Net Forest conversion,1994,0.0
Bahrain,Net Forest conversion,1995,0.0
Bahrain,Net Forest conversion,1996,0.0
Bahrain,Net Forest conversion,1997,0.0
Bahrain,Net Forest conversion,1998,0.0
Bahrain,Net Forest conversion,1999,0.0
Bahrain,Net Forest conversion,2000,0.0
Bahrain,Net Forest conversion,2001,0.0
Bahrain,Net Forest conversion,2002,0.0
Bahrain,Net Forest conversion,2003,0.0
Bahrain,Net Forest conversion,2004,0.0
Bahrain,Net Forest conversion,2005,0.0
Bahrain,Net Forest conversion,2006,0.0
Bahrain,Net Forest conversion,2007,0.0
Bahrain,Net Forest conversion,2008,0.0
Bahrain,Net Forest conversion,2009,0.0
Bahrain,Net Forest conversion,2010,0.0
Bahrain,Net Forest conversion,2011,0.0
Bahrain,Net Forest conversion,2012,0.0
Bahrain,Net Forest conversion,2013,0.0
Bahrain,Net Forest conversion,2014,0.0
Bahrain,Net Forest conversion,2015,0.0
Bahrain,Net Forest conversion,2016,0.0
Bahrain,Net Forest conversion,2017,0.0
Bahrain,Net Forest conversion,2018,0.0
Bahrain,Net Forest conversion,2019,0.0
Bahrain,Net Forest conversion,2020,0.0
Bahrain,Net Forest conversion,2021,0.0
Bahrain,Net Forest conversion,2022,0.0
Bahrain,Net Forest conversion,2023,0.0
Bangladesh,Forestland,1990,1920.33
Bangladesh,Forestland,1991,1920.3298
Bangladesh,Forestland,1992,1920.3296
Bangladesh,Forestland,1993,1920.3294
Bangladesh,Forestland,1994,1920.3292
Bangladesh,Forestland,1995,1920.329
Bangladesh,Forestland,1996,1920.3289
Bangladesh,Forestland,1997,1920.3287
Bangladesh,Forestland,1998,1920.3285
Bangladesh,Forestland,1999,1920.3283
Bangladesh,Forestland,2000,1920.3281
Bangladesh,Forestland,2001,1917.1295
Bangladesh,Forestland,2002,1913.9309
Bangladesh,Forestland,2003,1910.7323
Bangladesh,Forestland,2004,1907.5337
Bangladesh,Forestland,2005,1904.3351
Bangladesh,Forestland,2006,1901.1365
Bangladesh,Forestland,2007,1897.9379
Bangladesh,Forestland,2008,1894.7393
Bangladesh,Forestland,2009,1891.5406
Bangladesh,Forestland,2010,1888.342
Bangladesh,Forestland,2011,1887.3536
Bangladesh,Forestland,2012,1886.3652
Bangladesh,Forestland,2013,1885.3768
Bangladesh,Forestland,2014,1884.3884
Bangladesh,Forestland,2015,1883.4
Bangladesh,Forestland,2016,1883.4
Bangladesh,Forestland,2017,1883.4
Bangladesh,Forestland,2018,1883.4
Bangladesh,Forestland,2019,1883.4
Bangladesh,Forestland,2020,1883.4
Bangladesh,Forestland,2021,1883.4
Bangladesh,Forestland,2022,1883.4
Bangladesh,Net Forest conversion,1990,0.0002
Bangladesh,Net Forest conversion,1991,0.0002
Bangladesh,Net Forest conversion,1992,0.0002
Bangladesh,Net Forest conversion,1993,0.0002
Bangladesh,Net Forest conversion,1994,0.0002
Bangladesh,Net Forest conversion,1995,0.0002
Bangladesh,Net Forest conversion,1996,0.0002
Bangladesh,Net Forest conversion,1997,0.0002
Bangladesh,Net Forest conversion,1998,0.0002
Bangladesh,Net Forest conversion,1999,0.0002
Bangladesh,Net Forest conversion,2000,0.0002
Bangladesh,Net Forest conversion,2001,3.1986
Bangladesh,Net Forest conversion,2002,3.1986
Bangladesh,Net Forest conversion,2003,3.1986
Bangladesh,Net Forest conversion,2004,3.1986
Bangladesh,Net Forest conversion,2005,3.1986
Bangladesh,Net Forest conversion,2006,3.1986
Bangladesh,Net Forest conversion,2007,3.1986
Bangladesh,Net Forest conversion,2008,3.1986
Bangladesh,Net Forest conversion,2009,3.1986
Bangladesh,Net Forest conversion,2010,3.1986
Bangladesh,Net Forest conversion,2011,18.2164
Bangladesh,Net Forest conversion,2012,18.2164
Bangladesh,Net Forest conversion,2013,18.2164
Bangladesh,Net Forest conversion,2014,18.2164
Bangladesh,Net Forest conversion,2015,18.2164
Bangladesh,Net Forest conversion,2016,0.0
Bangladesh,Net Forest conversion,2017,0.0
Bangladesh,Net Forest conversion,2018,0.0
Bangladesh,Net Forest conversion,2019,0.0
Bangladesh,Net Forest conversion,2020,0.0
Bangladesh,Net Forest conversion,2021,0.0
Bangladesh,Net Forest conversion,2022,0.0
Bangladesh,Net Forest conversion,2023,0.0
Bhutan,Forestland,1990,2506.72
Bhutan,Forestland,1991,2516.648
Bhutan,Forestland,1992,2526.576
Bhutan,Forestland,1993,2536.504
Bhutan,Forestland,1994,2546.432
Bhutan,Forestland,1995,2556.36
Bhutan,Forestland,1996,2566.288
Bhutan,Forestland,1997,2576.216
Bhutan,Forestland,1998,2586.144
Bhutan,Forestland,1999,2596.072
Bhutan,Forestland,2000,2606.0
Bhutan,Forestland,2001,2615.929
Bhutan,Forestland,2002,2625.858
Bhutan,Forestland,2003,2635.787
Bhutan,Forestland,2004,2645.716
Bhutan,Forestland,2005,2655.645
Bhutan,Forestland,2006,2665.574
Bhutan,Forestland,2007,2675.503
Bhutan,Forestland,2008,2685.432
Bhutan,Forestland,2009,2695.361
Bhutan,Forestland,2010,2705.29
Bhutan,Forestland,2011,2707.268
Bhutan,Forestland,2012,2709.246
Bhutan,Forestland,2013,2711.224
Bhutan,Forestland,2014,2713.202
Bhutan,Forestland,2015,2715.18
Bhutan,Forestland,2016,2717.16
Bhutan,Forestland,2017,2719.14
Bhutan,Forestland,2018,2721.12
Bhutan,Forestland,2019,2723.1
Bhutan,Forestland,2020,2725.08
Bhutan,Forestland,2021,2727.06
Bhutan,Forestland,2022,2729.04
Bhutan,Net Forest conversion,1990,0.0
Bhutan,Net Forest conversion,1991,0.0
Bhutan,Net Forest conversion,1992,0.0
Bhutan,Net Forest conversion,1993,0.0
Bhutan,Net Forest conversion,1994,0.0
Bhutan,Net Forest conversion,1995,0.0
Bhutan,Net Forest conversion,1996,0.0
Bhutan,Net Forest conversion,1997,0.0
Bhutan,Net Forest conversion,1998,0.0
Bhutan,Net Forest conversion,1999,0.0
Bhutan,Net Forest conversion,2000,0.0
Bhutan,Net Forest conversion,2001,0.0
Bhutan,Net Forest conversion,2002,0.0
Bhutan,Net Forest conversion,2003,0.0
Bhutan,Net Forest conversion,2004,0.0
Bhutan,Net Forest conversion,2005,0.0
Bhutan,Net Forest conversion,2006,0.0
Bhutan,Net Forest conversion,2007,0.0
Bhutan,Net Forest conversion,2008,0.0
Bhutan,Net Forest conversion,2009,0.0
Bhutan,Net Forest conversion,2010,0.0
Bhutan,Net Forest conversion,2011,0.0
Bhutan,Net Forest conversion,2012,0.0
Bhutan,Net Forest conversion,2013,0.0
Bhutan,Net Forest conversion,2014,0.0
Bhutan,Net Forest conversion,2015,0.0
Bhutan,Net Forest conversion,2016,0.0
Bhutan,Net Forest conversion,2017,0.0
Bhutan,Net Forest conversion,2018,0.0
Bhutan,Net Forest conversion,2019,0.0
Bhutan,Net Forest conversion,2020,0.0
Bhutan,Net Forest conversion,2021,0.0
Bhutan,Net Forest conversion,2022,0.0
Bhutan,Net Forest conversion,2023,0.0
Bolivia (Plurinational State of),Forestland,1990,57804.72
Bolivia (Plurinational State of),Forestland,1991,57534.387
Bolivia (Plurinational State of),Forestland,1992,57264.054
Bolivia (Plurinational State of),Forestland,1993,56993.721
Bolivia (Plurinational State of),Forestland,1994,56723.388
Bolivia (Plurinational State of),Forestland,1995,56453.055
Bolivia (Plurinational State of),Forestland,1996,56182.722
Bolivia (Plurinational State of),Forestland,1997,55912.389
Bolivia (Plurinational State of),Forestland,1998,55642.056
Bolivia (Plurinational State of),Forestland,1999,55371.723
Bolivia (Plurinational State of),Forestland,2000,55101.39
Bolivia (Plurinational State of),Forestland,2001,54899.852
Bolivia (Plurinational State of),Forestland,2002,54698.314
Bolivia (Plurinational State of),Forestland,2003,54496.776
Bolivia (Plurinational State of),Forestland,2004,54295.238
Bolivia (Plurinational State of),Forestland,2005,54093.7
Bolivia (Plurinational State of),Forestland,2006,53892.162
Bolivia (Plurinational State of),Forestland,2007,53690.624
Bolivia (Plurinational State of),Forestland,2008,53489.086
Bolivia (Plurinational State of),Forestland,2009,53287.548
Bolivia (Plurinational State of),Forestland,2010,53086.01
Bolivia (Plurinational State of),Forestland,2011,52874.252
Bolivia (Plurinational State of),Forestland,2012,52662.494
Bolivia (Plurinational State of),Forestland,2013,52450.736
Bolivia (Plurinational State of),Forestland,2014,52238.978
Bolivia (Plurinational State of),Forestland,2015,52027.22
Bolivia (Plurinational State of),Forestland,2016,51788.528
Bolivia (Plurinational State of),Forestland,2017,51549.836
Bolivia (Plurinational State of),Forestland,2018,51311.144
Bolivia (Plurinational State of),Forestland,2019,51072.452
Bolivia (Plurinational State of),Forestland,2020,50833.76
Bolivia (Plurinational State of),Forestland,2021,50620.7733
Bolivia (Plurinational State of),Forestland,2022,50416.4444
Bolivia (Plurinational State of),Net Forest conversion,1990,271.839
Bolivia (Plurinational State of),Net Forest conversion,1991,271.839
Bolivia (Plurinational State of),Net Forest conversion,1992,271.839
Bolivia (Plurinational State of),Net Forest conversion,1993,271.839
Bolivia (Plurinational State of),Net Forest conversion,1994,271.839
Bolivia (Plurinational State of),Net Forest conversion,1995,271.839
Bolivia (Plurinational State of),Net Forest conversion,1996,271.839
Bolivia (Plurinational State of),Net Forest conversion,1997,271.839
Bolivia (Plurinational State of),Net Forest conversion,1998,271.839
Bolivia (Plurinational State of),Net Forest conversion,1999,271.839
Bolivia (Plurinational State of),Net Forest conversion,2000,271.839
Bolivia (Plurinational State of),Net Forest conversion,2001,203.045
Bolivia (Plurinational State of),Net Forest conversion,2002,203.045
Bolivia (Plurinational State of),Net Forest conversion,2003,203.045
Bolivia (Plurinational State of),Net Forest conversion,2004,203.045
Bolivia (Plurinational State of),Net Forest conversion,2005,203.045
Bolivia (Plurinational State of),Net Forest conversion,2006,203.045
Bolivia (Plurinational State of),Net Forest conversion,2007,203.045
Bolivia (Plurinational State of),Net Forest conversion,2008,203.045
Bolivia (Plurinational State of),Net Forest conversion,2009,203.045
Bolivia (Plurinational State of),Net Forest conversion,2010,203.045
Bolivia (Plurinational State of),Net Forest conversion,2011,213.122
Bolivia (Plurinational State of),Net Forest conversion,2012,213.122
Bolivia (Plurinational State of),Net Forest conversion,2013,213.122
Bolivia (Plurinational State of),Net Forest conversion,2014,213.122
Bolivia (Plurinational State of),Net Forest conversion,2015,213.122
Bolivia (Plurinational State of),Net Forest conversion,2016,239.822
Bolivia (Plurinational State of),Net Forest conversion,2017,239.822
Bolivia (Plurinational State of),Net Forest conversion,2018,239.822
Bolivia (Plurinational State of),Net Forest conversion,2019,239.822
Bolivia (Plurinational State of),Net Forest conversion,2020,239.822
Bolivia (Plurinational State of),Net Forest conversion,2021,239.822
Bolivia (Plurinational State of),Net Forest conversion,2022,239.822
Bolivia (Plurinational State of),Net Forest conversion,2023,239.822
Brazil,Forestland,1990,588898.0
Brazil,Forestland,1991,585117.06
Brazil,Forestland,1992,581336.12
Brazil,Forestland,1993,577555.18
Brazil,Forestland,1994,573774.24
Brazil,Forestland,1995,569993.3
Brazil,Forestland,1996,566212.36
Brazil,Forestland,1997,562431.42
Brazil,Forestland,1998,558650.48
Brazil,Forestland,1999,554869.54
Brazil,Forestland,2000,551088.6
Brazil,Forestland,2001,547137.81
Brazil,Forestland,2002,543187.02
Brazil,Forestland,2003,539236.23
Brazil,Forestland,2004,535285.44
Brazil,Forestland,2005,531334.65
Brazil,Forestland,2006,527383.86
Brazil,Forestland,2007,523433.07
Brazil,Forestland,2008,519482.28
Brazil,Forestland,2009,515531.49
Brazil,Forestland,2010,511580.7
Brazil,Forestland,2011,510041.52
Brazil,Forestland,2012,508502.34
Brazil,Forestland,2013,506963.16
Brazil,Forestland,2014,505423.98
Brazil,Forestland,2015,503884.8
Brazil,Forestland,2016,502431.76
Brazil,Forestland,2017,500978.72
Brazil,Forestland,2018,499525.68
Brazil,Forestland,2019,498072.64
Brazil,Forestland,2020,496619.6
Brazil,Forestland,2021,495391.3667
Brazil,Forestland,2022,494196.0222
Brazil,Net Forest conversion,1990,3790.35
Brazil,Net Forest conversion,1991,3790.35
Brazil,Net Forest conversion,1992,3790.35
Brazil,Net Forest conversion,1993,3790.35
Brazil,Net Forest conversion,1994,3790.35
Brazil,Net Forest conversion,1995,3790.35
Brazil,Net Forest conversion,1996,3790.35
Brazil,Net Forest conversion,1997,3790.35
Brazil,Net Forest conversion,1998,3790.35
Brazil,Net Forest conversion,1999,3790.35
Brazil,Net Forest conversion,2000,3790.35
Brazil,Net Forest conversion,2001,4318.4
Brazil,Net Forest conversion,2002,4318.4
Brazil,Net Forest conversion,2003,4318.4
Brazil,Net Forest conversion,2004,4318.4
Brazil,Net Forest conversion,2005,4318.4
Brazil,Net Forest conversion,2006,4318.4
Brazil,Net Forest conversion,2007,4318.4
Brazil,Net Forest conversion,2008,4318.4
Brazil,Net Forest conversion,2009,4318.4
Brazil,Net Forest conversion,2010,4318.4
Brazil,Net Forest conversion,2011,2061.1
Brazil,Net Forest conversion,2012,2061.1
Brazil,Net Forest conversion,2013,2061.1
Brazil,Net Forest conversion,2014,2061.1
Brazil,Net Forest conversion,2015,2061.1
Brazil,Net Forest conversion,2016,1710.18
Brazil,Net Forest conversion,2017,1710.18
Brazil,Net Forest conversion,2018,1710.18
Brazil,Net Forest conversion,2019,1710.18
Brazil,Net Forest conversion,2020,1710.18
Brazil,Net Forest conversion,2021,1710.18
Brazil,Net Forest conversion,2022,1710.18
Brazil,Net Forest conversion,2023,1710.18
Brunei Darussalam,Forestland,1990,413.0
Brunei Darussalam,Forestland,1991,411.4
Brunei Darussalam,Forestland,1992,409.8
Brunei Darussalam,Forestland,1993,408.2
Brunei Darussalam,Forestland,1994,406.6
Brunei Darussalam,Forestland,1995,405.0
Brunei Darussalam,Forestland,1996,403.4
Brunei Darussalam,Forestland,1997,401.8
Brunei Darussalam,Forestland,1998,400.2
Brunei Darussalam,Forestland,1999,398.6
Brunei Darussalam,Forestland,2000,397.0
Brunei Darussalam,Forestland,2001,395.3
Brunei Darussalam,Forestland,2002,393.6
Brunei Darussalam,Forestland,2003,391.9
Brunei Darussalam,Forestland,2004,390.2
Brunei Darussalam,Forestland,2005,388.5
Brunei Darussalam,Forestland,2006,386.8
Brunei Darussalam,Forestland,2007,385.1
Brunei Darussalam,Forestland,2008,383.4
Brunei Darussalam,Forestland,2009,381.7
Brunei Darussalam,Forestland,2010,380.0
Brunei Darussalam,Forestland,2011,380.0
Brunei Darussalam,Forestland,2012,380.0
Brunei Darussalam,Forestland,2013,380.0
Brunei Darussalam,Forestland,2014,380.0
Brunei Darussalam,Forestland,2015,380.0
Brunei Darussalam,Forestland,2016,380.0
Brunei Darussalam,Forestland,2017,380.0
Brunei Darussalam,Forestland,2018,380.0
Brunei Darussalam,Forestland,2019,380.0
Brunei Darussalam,Forestland,2020,380.0
Brunei Darussalam,Forestland,2021,380.0
Brunei Darussalam,Forestland,2022,380.0
Brunei Darussalam,Net Forest conversion,1990,1.664
Brunei Darussalam,Net Forest conversion,1991,1.664
Brunei Darussalam,Net Forest conversion,1992,1.664
Brunei Darussalam,Net Forest conversion,1993,1.664
Brunei Darussalam,Net Forest conversion,1994,1.664
Brunei Darussalam,Net Forest conversion,1995,1.664
Brunei Darussalam,Net Forest conversion,1996,1.664
Brunei Darussalam,Net Forest conversion,1997,1.664
Brunei Darussalam,Net Forest conversion,1998,1.664
Brunei Darussalam,Net Forest conversion,1999,1.664
Brunei Darussalam,Net Forest conversion,2000,1.664
Brunei Darussalam,Net Forest conversion,2001,1.94
Brunei Darussalam,Net Forest conversion,2002,1.94
Brunei Darussalam,Net Forest conversion,2003,1.94
Brunei Darussalam,Net Forest conversion,2004,1.94
Brunei Darussalam,Net Forest conversion,2005,1.94
